id,season,week,team,opp,is_main_slate
2018_18_PHI_CHI,2018,18,CHI,PHI,True
2018_18_SEA_DAL,2018,18,SEA,DAL,False
2018_18_SEA_DAL,2018,18,DAL,SEA,False
2018_19_DAL_LAR,2018,19,DAL,LAR,False
2018_19_DAL_LAR,2018,19,LAR,DAL,False
2018_19_IND_KC,2018,19,IND,KC,False
2018_19_IND_KC,2018,19,KC,IND,False
2018_19_LAC_NE,2018,19,LAC,NE,True
2018_19_LAC_NE,2018,19,NE,LAC,True
2018_19_PHI_NO,2018,19,PHI,NO,True
2018_19_PHI_NO,2018,19,NO,PHI,True
2018_20_LAR_NO,2018,20,LAR,NO,True
2018_20_LAR_NO,2018,20,NO,LAR,True
2018_20_NE_KC,2018,20,NE,KC,True
2018_20_NE_KC,2018,20,KC,NE,True
2018_21_NE_LAR,2018,21,NE,LAR,True
2018_21_NE_LAR,2018,21,LAR,NE,True
2019_1_ATL_MIN,2019,1,ATL,MIN,True
2019_1_ATL_MIN,2019,1,MIN,ATL,True
2019_1_BAL_MIA,2019,1,BAL,MIA,True
2019_1_BAL_MIA,2019,1,MIA,BAL,True
2019_1_BUF_NYJ,2019,1,BUF,NYJ,True
2019_1_BUF_NYJ,2019,1,NYJ,BUF,True
2019_1_CIN_SEA,2019,1,CIN,SEA,True
2019_1_CIN_SEA,2019,1,SEA,CIN,True
2019_1_DEN_LVR,2019,1,DEN,LVR,False
2019_1_DEN_LVR,2019,1,LVR,DEN,False
2019_1_DET_ARI,2019,1,DET,ARI,True
2019_1_DET_ARI,2019,1,ARI,DET,True
2019_1_GB_CHI,2019,1,GB,CHI,False
2019_1_GB_CHI,2019,1,CHI,GB,False
2019_1_HOU_NO,2019,1,HOU,NO,False
2019_1_HOU_NO,2019,1,NO,HOU,False
2019_1_IND_LAC,2019,1,IND,LAC,True
2019_1_IND_LAC,2019,1,LAC,IND,True
2019_1_KC_JAC,2019,1,KC,JAC,True
2019_1_KC_JAC,2019,1,JAC,KC,True
2019_1_LAR_CAR,2019,1,LAR,CAR,True
2019_1_LAR_CAR,2019,1,CAR,LAR,True
2019_1_NYG_DAL,2019,1,NYG,DAL,True
2019_1_NYG_DAL,2019,1,DAL,NYG,True
2019_1_PIT_NE,2019,1,PIT,NE,False
2019_1_PIT_NE,2019,1,NE,PIT,False
2019_1_SF_TB,2019,1,SF,TB,True
2019_1_SF_TB,2019,1,TB,SF,True
2019_1_TEN_CLE,2019,1,TEN,CLE,True
2019_1_TEN_CLE,2019,1,CLE,TEN,True
2019_1_WAS_PHI,2019,1,WAS,PHI,True
2019_1_WAS_PHI,2019,1,PHI,WAS,True
2019_2_ARI_BAL,2019,2,ARI,BAL,True
2019_2_ARI_BAL,2019,2,BAL,ARI,True
2019_2_BUF_NYG,2019,2,BUF,NYG,True
2019_2_BUF_NYG,2019,2,NYG,BUF,True
2019_2_CHI_DEN,2019,2,CHI,DEN,True
2019_2_CHI_DEN,2019,2,DEN,CHI,True
2019_2_CLE_NYJ,2019,2,CLE,NYJ,False
2019_2_CLE_NYJ,2019,2,NYJ,CLE,False
2019_2_DAL_WAS,2019,2,DAL,WAS,True
2019_2_DAL_WAS,2019,2,WAS,DAL,True
2019_2_IND_TEN,2019,2,IND,TEN,True
2019_2_IND_TEN,2019,2,TEN,IND,True
2019_2_JAC_HOU,2019,2,JAC,HOU,True
2019_2_JAC_HOU,2019,2,HOU,JAC,True
2019_2_KC_LVR,2019,2,KC,LVR,True
2019_2_KC_LVR,2019,2,LVR,KC,True
2019_2_LAC_DET,2019,2,LAC,DET,True
2019_2_LAC_DET,2019,2,DET,LAC,True
2019_2_MIN_GB,2019,2,MIN,GB,True
2019_2_MIN_GB,2019,2,GB,MIN,True
2019_2_NE_MIA,2019,2,NE,MIA,True
2019_2_NE_MIA,2019,2,MIA,NE,True
2019_2_NO_LAR,2019,2,NO,LAR,True
2019_2_NO_LAR,2019,2,LAR,NO,True
2019_2_PHI_ATL,2019,2,PHI,ATL,False
2019_2_PHI_ATL,2019,2,ATL,PHI,False
2019_2_SEA_PIT,2019,2,SEA,PIT,True
2019_2_SEA_PIT,2019,2,PIT,SEA,True
2019_2_SF_CIN,2019,2,SF,CIN,True
2019_2_SF_CIN,2019,2,CIN,SF,True
2019_2_TB_CAR,2019,2,TB,CAR,False
2019_2_TB_CAR,2019,2,CAR,TB,False
2019_3_ATL_IND,2019,3,ATL,IND,True
2019_3_ATL_IND,2019,3,IND,ATL,True
2019_3_BAL_KC,2019,3,BAL,KC,True
2019_3_BAL_KC,2019,3,KC,BAL,True
2019_3_CAR_ARI,2019,3,CAR,ARI,True
2019_3_CAR_ARI,2019,3,ARI,CAR,True
2019_3_CHI_WAS,2019,3,CHI,WAS,False
2019_3_CHI_WAS,2019,3,WAS,CHI,False
2019_3_CIN_BUF,2019,3,CIN,BUF,True
2019_3_CIN_BUF,2019,3,BUF,CIN,True
2019_3_DEN_GB,2019,3,DEN,GB,True
2019_3_DEN_GB,2019,3,GB,DEN,True
2019_3_DET_PHI,2019,3,DET,PHI,True
2019_3_DET_PHI,2019,3,PHI,DET,True
2019_3_HOU_LAC,2019,3,HOU,LAC,True
2019_3_HOU_LAC,2019,3,LAC,HOU,True
2019_3_LAR_CLE,2019,3,LAR,CLE,False
2019_3_LAR_CLE,2019,3,CLE,LAR,False
2019_3_LVR_MIN,2019,3,LVR,MIN,True
2019_3_LVR_MIN,2019,3,MIN,LVR,True
2019_3_MIA_DAL,2019,3,MIA,DAL,True
2019_3_MIA_DAL,2019,3,DAL,MIA,True
2019_3_NO_SEA,2019,3,NO,SEA,True
2019_3_NO_SEA,2019,3,SEA,NO,True
2019_3_NYG_TB,2019,3,NYG,TB,True
2019_3_NYG_TB,2019,3,TB,NYG,True
2019_3_NYJ_NE,2019,3,NYJ,NE,True
2019_3_NYJ_NE,2019,3,NE,NYJ,True
2019_3_PIT_SF,2019,3,PIT,SF,True
2019_3_PIT_SF,2019,3,SF,PIT,True
2019_3_TEN_JAC,2019,3,TEN,JAC,False
2019_3_TEN_JAC,2019,3,JAC,TEN,False
2019_4_CAR_HOU,2019,4,CAR,HOU,True
2019_4_CAR_HOU,2019,4,HOU,CAR,True
2019_4_CIN_PIT,2019,4,CIN,PIT,False
2019_4_CIN_PIT,2019,4,PIT,CIN,False
2019_4_CLE_BAL,2019,4,CLE,BAL,True
2019_4_CLE_BAL,2019,4,BAL,CLE,True
2019_4_DAL_NO,2019,4,DAL,NO,False
2019_4_DAL_NO,2019,4,NO,DAL,False
2019_4_JAC_DEN,2019,4,JAC,DEN,True
2019_4_JAC_DEN,2019,4,DEN,JAC,True
2019_4_KC_DET,2019,4,KC,DET,True
2019_4_KC_DET,2019,4,DET,KC,True
2019_4_LAC_MIA,2019,4,LAC,MIA,True
2019_4_LAC_MIA,2019,4,MIA,LAC,True
2019_4_LVR_IND,2019,4,LVR,IND,True
2019_4_LVR_IND,2019,4,IND,LVR,True
2019_4_MIN_CHI,2019,4,MIN,CHI,True
2019_4_MIN_CHI,2019,4,CHI,MIN,True
2019_4_NE_BUF,2019,4,NE,BUF,True
2019_4_NE_BUF,2019,4,BUF,NE,True
2019_4_PHI_GB,2019,4,PHI,GB,False
2019_4_PHI_GB,2019,4,GB,PHI,False
2019_4_SEA_ARI,2019,4,SEA,ARI,True
2019_4_SEA_ARI,2019,4,ARI,SEA,True
2019_4_TB_LAR,2019,4,TB,LAR,True
2019_4_TB_LAR,2019,4,LAR,TB,True
2019_4_TEN_ATL,2019,4,TEN,ATL,True
2019_4_TEN_ATL,2019,4,ATL,TEN,True
2019_4_WAS_NYG,2019,4,WAS,NYG,True
2019_4_WAS_NYG,2019,4,NYG,WAS,True
2019_5_ARI_CIN,2019,5,ARI,CIN,True
2019_5_ARI_CIN,2019,5,CIN,ARI,True
2019_5_ATL_HOU,2019,5,ATL,HOU,True
2019_5_ATL_HOU,2019,5,HOU,ATL,True
2019_5_BAL_PIT,2019,5,BAL,PIT,True
2019_5_BAL_PIT,2019,5,PIT,BAL,True
2019_5_BUF_TEN,2019,5,BUF,TEN,True
2019_5_BUF_TEN,2019,5,TEN,BUF,True
2019_5_CHI_LVR,2019,5,CHI,LVR,True
2019_5_CHI_LVR,2019,5,LVR,CHI,True
2019_5_CLE_SF,2019,5,CLE,SF,False
2019_5_CLE_SF,2019,5,SF,CLE,False
2019_5_DEN_LAC,2019,5,DEN,LAC,True
2019_5_DEN_LAC,2019,5,LAC,DEN,True
2019_5_GB_DAL,2019,5,GB,DAL,True
2019_5_GB_DAL,2019,5,DAL,GB,True
2019_5_IND_KC,2019,5,IND,KC,False
2019_5_IND_KC,2019,5,KC,IND,False
2019_5_JAC_CAR,2019,5,JAC,CAR,True
2019_5_JAC_CAR,2019,5,CAR,JAC,True
2019_5_LAR_SEA,2019,5,LAR,SEA,False
2019_5_LAR_SEA,2019,5,SEA,LAR,False
2019_5_MIN_NYG,2019,5,MIN,NYG,True
2019_5_MIN_NYG,2019,5,NYG,MIN,True
2019_5_NE_WAS,2019,5,NE,WAS,True
2019_5_NE_WAS,2019,5,WAS,NE,True
2019_5_NYJ_PHI,2019,5,NYJ,PHI,True
2019_5_NYJ_PHI,2019,5,PHI,NYJ,True
2019_5_TB_NO,2019,5,TB,NO,True
2019_5_TB_NO,2019,5,NO,TB,True
2019_6_ATL_ARI,2019,6,ATL,ARI,True
2019_6_ATL_ARI,2019,6,ARI,ATL,True
2019_6_CAR_TB,2019,6,CAR,TB,False
2019_6_CAR_TB,2019,6,TB,CAR,False
2019_6_CIN_BAL,2019,6,CIN,BAL,True
2019_6_CIN_BAL,2019,6,BAL,CIN,True
2019_6_DAL_NYJ,2019,6,DAL,NYJ,True
2019_6_DAL_NYJ,2019,6,NYJ,DAL,True
2019_6_DET_GB,2019,6,DET,GB,False
2019_6_DET_GB,2019,6,GB,DET,False
2019_6_HOU_KC,2019,6,HOU,KC,True
2019_6_HOU_KC,2019,6,KC,HOU,True
2019_6_NO_JAC,2019,6,NO,JAC,True
2019_6_NO_JAC,2019,6,JAC,NO,True
2019_6_NYG_NE,2019,6,NYG,NE,False
2019_6_NYG_NE,2019,6,NE,NYG,False
2019_6_PHI_MIN,2019,6,PHI,MIN,True
2019_6_PHI_MIN,2019,6,MIN,PHI,True
2019_6_PIT_LAC,2019,6,PIT,LAC,False
2019_6_PIT_LAC,2019,6,LAC,PIT,False
2019_6_SEA_CLE,2019,6,SEA,CLE,True
2019_6_SEA_CLE,2019,6,CLE,SEA,True
2019_6_SF_LAR,2019,6,SF,LAR,True
2019_6_SF_LAR,2019,6,LAR,SF,True
2019_6_TEN_DEN,2019,6,TEN,DEN,True
2019_6_TEN_DEN,2019,6,DEN,TEN,True
2019_6_WAS_MIA,2019,6,WAS,MIA,True
2019_6_WAS_MIA,2019,6,MIA,WAS,True
2019_7_ARI_NYG,2019,7,ARI,NYG,True
2019_7_ARI_NYG,2019,7,NYG,ARI,True
2019_7_BAL_SEA,2019,7,BAL,SEA,True
2019_7_BAL_SEA,2019,7,SEA,BAL,True
2019_7_HOU_IND,2019,7,HOU,IND,True
2019_7_HOU_IND,2019,7,IND,HOU,True
2019_7_JAC_CIN,2019,7,JAC,CIN,True
2019_7_JAC_CIN,2019,7,CIN,JAC,True
2019_7_KC_DEN,2019,7,KC,DEN,False
2019_7_KC_DEN,2019,7,DEN,KC,False
2019_7_LAC_TEN,2019,7,LAC,TEN,True
2019_7_LAC_TEN,2019,7,TEN,LAC,True
2019_7_LAR_ATL,2019,7,LAR,ATL,True
2019_7_LAR_ATL,2019,7,ATL,LAR,True
2019_7_LVR_GB,2019,7,LVR,GB,True
2019_7_LVR_GB,2019,7,GB,LVR,True
2019_7_MIA_BUF,2019,7,MIA,BUF,True
2019_7_MIA_BUF,2019,7,BUF,MIA,True
2019_7_MIN_DET,2019,7,MIN,DET,True
2019_7_MIN_DET,2019,7,DET,MIN,True
2019_7_NE_NYJ,2019,7,NE,NYJ,False
2019_7_NE_NYJ,2019,7,NYJ,NE,False
2019_7_NO_CHI,2019,7,NO,CHI,True
2019_7_NO_CHI,2019,7,CHI,NO,True
2019_7_PHI_DAL,2019,7,PHI,DAL,False
2019_7_PHI_DAL,2019,7,DAL,PHI,False
2019_7_SF_WAS,2019,7,SF,WAS,True
2019_7_SF_WAS,2019,7,WAS,SF,True
2019_8_ARI_NO,2019,8,ARI,NO,True
2019_8_ARI_NO,2019,8,NO,ARI,True
2019_8_CAR_SF,2019,8,CAR,SF,True
2019_8_CAR_SF,2019,8,SF,CAR,True
2019_8_CIN_LAR,2019,8,CIN,LAR,True
2019_8_CIN_LAR,2019,8,LAR,CIN,True
2019_8_CLE_NE,2019,8,CLE,NE,True
2019_8_CLE_NE,2019,8,NE,CLE,True
2019_8_DEN_IND,2019,8,DEN,IND,True
2019_8_DEN_IND,2019,8,IND,DEN,True
2019_8_GB_KC,2019,8,GB,KC,False
2019_8_GB_KC,2019,8,KC,GB,False
2019_8_LAC_CHI,2019,8,LAC,CHI,True
2019_8_LAC_CHI,2019,8,CHI,LAC,True
2019_8_LVR_HOU,2019,8,LVR,HOU,True
2019_8_LVR_HOU,2019,8,HOU,LVR,True
2019_8_MIA_PIT,2019,8,MIA,PIT,False
2019_8_MIA_PIT,2019,8,PIT,MIA,False
2019_8_NYG_DET,2019,8,NYG,DET,True
2019_8_NYG_DET,2019,8,DET,NYG,True
2019_8_NYJ_JAC,2019,8,NYJ,JAC,True
2019_8_NYJ_JAC,2019,8,JAC,NYJ,True
2019_8_PHI_BUF,2019,8,PHI,BUF,True
2019_8_PHI_BUF,2019,8,BUF,PHI,True
2019_8_SEA_ATL,2019,8,SEA,ATL,True
2019_8_SEA_ATL,2019,8,ATL,SEA,True
2019_8_TB_TEN,2019,8,TB,TEN,True
2019_8_TB_TEN,2019,8,TEN,TB,True
2019_8_WAS_MIN,2019,8,WAS,MIN,False
2019_8_WAS_MIN,2019,8,MIN,WAS,False
2019_9_CHI_PHI,2019,9,CHI,PHI,True
2019_9_CHI_PHI,2019,9,PHI,CHI,True
2019_9_CLE_DEN,2019,9,CLE,DEN,True
2019_9_CLE_DEN,2019,9,DEN,CLE,True
2019_9_DAL_NYG,2019,9,DAL,NYG,False
2019_9_DAL_NYG,2019,9,NYG,DAL,False
2019_9_DET_LVR,2019,9,DET,LVR,True
2019_9_DET_LVR,2019,9,LVR,DET,True
2019_9_GB_LAC,2019,9,GB,LAC,True
2019_9_GB_LAC,2019,9,LAC,GB,True
2019_9_HOU_JAC,2019,9,HOU,JAC,False
2019_9_HOU_JAC,2019,9,JAC,HOU,False
2019_9_IND_PIT,2019,9,IND,PIT,True
2019_9_IND_PIT,2019,9,PIT,IND,True
2019_9_MIN_KC,2019,9,MIN,KC,True
2019_9_MIN_KC,2019,9,KC,MIN,True
2019_9_NE_BAL,2019,9,NE,BAL,False
2019_9_NE_BAL,2019,9,BAL,NE,False
2019_9_NYJ_MIA,2019,9,NYJ,MIA,True
2019_9_NYJ_MIA,2019,9,MIA,NYJ,True
2019_9_SF_ARI,2019,9,SF,ARI,False
2019_9_SF_ARI,2019,9,ARI,SF,False
2019_9_TB_SEA,2019,9,TB,SEA,True
2019_9_TB_SEA,2019,9,SEA,TB,True
2019_9_TEN_CAR,2019,9,TEN,CAR,True
2019_9_TEN_CAR,2019,9,CAR,TEN,True
2019_9_WAS_BUF,2019,9,WAS,BUF,True
2019_9_WAS_BUF,2019,9,BUF,WAS,True
2019_10_ARI_TB,2019,10,ARI,TB,True
2019_10_ARI_TB,2019,10,TB,ARI,True
2019_10_ATL_NO,2019,10,ATL,NO,True
2019_10_ATL_NO,2019,10,NO,ATL,True
2019_10_BAL_CIN,2019,10,BAL,CIN,True
2019_10_BAL_CIN,2019,10,CIN,BAL,True
2019_10_BUF_CLE,2019,10,BUF,CLE,True
2019_10_BUF_CLE,2019,10,CLE,BUF,True
2019_10_CAR_GB,2019,10,CAR,GB,True
2019_10_CAR_GB,2019,10,GB,CAR,True
2019_10_DET_CHI,2019,10,DET,CHI,True
2019_10_DET_CHI,2019,10,CHI,DET,True
2019_10_KC_TEN,2019,10,KC,TEN,True
2019_10_KC_TEN,2019,10,TEN,KC,True
2019_10_LAC_LVR,2019,10,LAC,LVR,False
2019_10_LAC_LVR,2019,10,LVR,LAC,False
2019_10_LAR_PIT,2019,10,LAR,PIT,True
2019_10_LAR_PIT,2019,10,PIT,LAR,True
2019_10_MIA_IND,2019,10,MIA,IND,True
2019_10_MIA_IND,2019,10,IND,MIA,True
2019_10_MIN_DAL,2019,10,MIN,DAL,False
2019_10_MIN_DAL,2019,10,DAL,MIN,False
2019_10_NYG_NYJ,2019,10,NYG,NYJ,True
2019_10_NYG_NYJ,2019,10,NYJ,NYG,True
2019_10_SEA_SF,2019,10,SEA,SF,False
2019_10_SEA_SF,2019,10,SF,SEA,False
2019_11_ARI_SF,2019,11,ARI,SF,True
2019_11_ARI_SF,2019,11,SF,ARI,True
2019_11_ATL_CAR,2019,11,ATL,CAR,True
2019_11_ATL_CAR,2019,11,CAR,ATL,True
2019_11_BUF_MIA,2019,11,BUF,MIA,True
2019_11_BUF_MIA,2019,11,MIA,BUF,True
2019_11_CHI_LAR,2019,11,CHI,LAR,False
2019_11_CHI_LAR,2019,11,LAR,CHI,False
2019_11_CIN_LVR,2019,11,CIN,LVR,True
2019_11_CIN_LVR,2019,11,LVR,CIN,True
2019_11_DAL_DET,2019,11,DAL,DET,True
2019_11_DAL_DET,2019,11,DET,DAL,True
2019_11_DEN_MIN,2019,11,DEN,MIN,True
2019_11_DEN_MIN,2019,11,MIN,DEN,True
2019_11_HOU_BAL,2019,11,HOU,BAL,True
2019_11_HOU_BAL,2019,11,BAL,HOU,True
2019_11_JAC_IND,2019,11,JAC,IND,True
2019_11_JAC_IND,2019,11,IND,JAC,True
2019_11_KC_LAC,2019,11,KC,LAC,False
2019_11_KC_LAC,2019,11,LAC,KC,False
2019_11_NE_PHI,2019,11,NE,PHI,True
2019_11_NE_PHI,2019,11,PHI,NE,True
2019_11_NO_TB,2019,11,NO,TB,True
2019_11_NO_TB,2019,11,TB,NO,True
2019_11_NYJ_WAS,2019,11,NYJ,WAS,True
2019_11_NYJ_WAS,2019,11,WAS,NYJ,True
2019_11_PIT_CLE,2019,11,PIT,CLE,False
2019_11_PIT_CLE,2019,11,CLE,PIT,False
2019_12_BAL_LAR,2019,12,BAL,LAR,False
2019_12_BAL_LAR,2019,12,LAR,BAL,False
2019_12_CAR_NO,2019,12,CAR,NO,True
2019_12_CAR_NO,2019,12,NO,CAR,True
2019_12_DAL_NE,2019,12,DAL,NE,True
2019_12_DAL_NE,2019,12,NE,DAL,True
2019_12_DEN_BUF,2019,12,DEN,BUF,True
2019_12_DEN_BUF,2019,12,BUF,DEN,True
2019_12_DET_WAS,2019,12,DET,WAS,True
2019_12_DET_WAS,2019,12,WAS,DET,True
2019_12_GB_SF,2019,12,GB,SF,False
2019_12_GB_SF,2019,12,SF,GB,False
2019_12_IND_HOU,2019,12,IND,HOU,False
2019_12_IND_HOU,2019,12,HOU,IND,False
2019_12_JAC_TEN,2019,12,JAC,TEN,True
2019_12_JAC_TEN,2019,12,TEN,JAC,True
2019_12_LVR_NYJ,2019,12,LVR,NYJ,True
2019_12_LVR_NYJ,2019,12,NYJ,LVR,True
2019_12_MIA_CLE,2019,12,MIA,CLE,True
2019_12_MIA_CLE,2019,12,CLE,MIA,True
2019_12_NYG_CHI,2019,12,NYG,CHI,True
2019_12_NYG_CHI,2019,12,CHI,NYG,True
2019_12_PIT_CIN,2019,12,PIT,CIN,True
2019_12_PIT_CIN,2019,12,CIN,PIT,True
2019_12_SEA_PHI,2019,12,SEA,PHI,True
2019_12_SEA_PHI,2019,12,PHI,SEA,True
2019_12_TB_ATL,2019,12,TB,ATL,True
2019_12_TB_ATL,2019,12,ATL,TB,True
2019_13_BUF_DAL,2019,13,BUF,DAL,False
2019_13_BUF_DAL,2019,13,DAL,BUF,False
2019_13_CHI_DET,2019,13,CHI,DET,False
2019_13_CHI_DET,2019,13,DET,CHI,False
2019_13_CLE_PIT,2019,13,CLE,PIT,True
2019_13_CLE_PIT,2019,13,PIT,CLE,True
2019_13_GB_NYG,2019,13,GB,NYG,True
2019_13_GB_NYG,2019,13,NYG,GB,True
2019_13_LAC_DEN,2019,13,LAC,DEN,True
2019_13_LAC_DEN,2019,13,DEN,LAC,True
2019_13_LAR_ARI,2019,13,LAR,ARI,True
2019_13_LAR_ARI,2019,13,ARI,LAR,True
2019_13_LVR_KC,2019,13,LVR,KC,True
2019_13_LVR_KC,2019,13,KC,LVR,True
2019_13_MIN_SEA,2019,13,MIN,SEA,False
2019_13_MIN_SEA,2019,13,SEA,MIN,False
2019_13_NE_HOU,2019,13,NE,HOU,False
2019_13_NE_HOU,2019,13,HOU,NE,False
2019_13_NO_ATL,2019,13,NO,ATL,False
2019_13_NO_ATL,2019,13,ATL,NO,False
2019_13_NYJ_CIN,2019,13,NYJ,CIN,True
2019_13_NYJ_CIN,2019,13,CIN,NYJ,True
2019_13_PHI_MIA,2019,13,PHI,MIA,True
2019_13_PHI_MIA,2019,13,MIA,PHI,True
2019_13_SF_BAL,2019,13,SF,BAL,True
2019_13_SF_BAL,2019,13,BAL,SF,True
2019_13_TB_JAC,2019,13,TB,JAC,True
2019_13_TB_JAC,2019,13,JAC,TB,True
2019_13_TEN_IND,2019,13,TEN,IND,True
2019_13_TEN_IND,2019,13,IND,TEN,True
2019_13_WAS_CAR,2019,13,WAS,CAR,True
2019_13_WAS_CAR,2019,13,CAR,WAS,True
2019_14_BAL_BUF,2019,14,BAL,BUF,True
2019_14_BAL_BUF,2019,14,BUF,BAL,True
2019_14_CAR_ATL,2019,14,CAR,ATL,True
2019_14_CAR_ATL,2019,14,ATL,CAR,True
2019_14_CIN_CLE,2019,14,CIN,CLE,True
2019_14_CIN_CLE,2019,14,CLE,CIN,True
2019_14_DAL_CHI,2019,14,DAL,CHI,False
2019_14_DAL_CHI,2019,14,CHI,DAL,False
2019_14_DEN_HOU,2019,14,DEN,HOU,True
2019_14_DEN_HOU,2019,14,HOU,DEN,True
2019_14_DET_MIN,2019,14,DET,MIN,True
2019_14_DET_MIN,2019,14,MIN,DET,True
2019_14_IND_TB,2019,14,IND,TB,True
2019_14_IND_TB,2019,14,TB,IND,True
2019_14_KC_NE,2019,14,KC,NE,True
2019_14_KC_NE,2019,14,NE,KC,True
2019_14_LAC_JAC,2019,14,LAC,JAC,True
2019_14_LAC_JAC,2019,14,JAC,LAC,True
2019_14_MIA_NYJ,2019,14,MIA,NYJ,True
2019_14_MIA_NYJ,2019,14,NYJ,MIA,True
2019_14_NYG_PHI,2019,14,NYG,PHI,False
2019_14_NYG_PHI,2019,14,PHI,NYG,False
2019_14_PIT_ARI,2019,14,PIT,ARI,True
2019_14_PIT_ARI,2019,14,ARI,PIT,True
2019_14_SEA_LAR,2019,14,SEA,LAR,False
2019_14_SEA_LAR,2019,14,LAR,SEA,False
2019_14_SF_NO,2019,14,SF,NO,True
2019_14_SF_NO,2019,14,NO,SF,True
2019_14_TEN_LVR,2019,14,TEN,LVR,True
2019_14_TEN_LVR,2019,14,LVR,TEN,True
2019_14_WAS_GB,2019,14,WAS,GB,True
2019_14_WAS_GB,2019,14,GB,WAS,True
2019_15_ATL_SF,2019,15,ATL,SF,True
2019_15_ATL_SF,2019,15,SF,ATL,True
2019_15_BUF_PIT,2019,15,BUF,PIT,False
2019_15_BUF_PIT,2019,15,PIT,BUF,False
2019_15_CHI_GB,2019,15,CHI,GB,True
2019_15_CHI_GB,2019,15,GB,CHI,True
2019_15_CLE_ARI,2019,15,CLE,ARI,True
2019_15_CLE_ARI,2019,15,ARI,CLE,True
2019_15_DEN_KC,2019,15,DEN,KC,True
2019_15_DEN_KC,2019,15,KC,DEN,True
2019_15_HOU_TEN,2019,15,HOU,TEN,True
2019_15_HOU_TEN,2019,15,TEN,HOU,True
2019_15_IND_NO,2019,15,IND,NO,False
2019_15_IND_NO,2019,15,NO,IND,False
2019_15_JAC_LVR,2019,15,JAC,LVR,True
2019_15_JAC_LVR,2019,15,LVR,JAC,True
2019_15_LAR_DAL,2019,15,LAR,DAL,True
2019_15_LAR_DAL,2019,15,DAL,LAR,True
2019_15_MIA_NYG,2019,15,MIA,NYG,True
2019_15_MIA_NYG,2019,15,NYG,MIA,True
2019_15_MIN_LAC,2019,15,MIN,LAC,True
2019_15_MIN_LAC,2019,15,LAC,MIN,True
2019_15_NE_CIN,2019,15,NE,CIN,True
2019_15_NE_CIN,2019,15,CIN,NE,True
2019_15_NYJ_BAL,2019,15,NYJ,BAL,False
2019_15_NYJ_BAL,2019,15,BAL,NYJ,False
2019_15_PHI_WAS,2019,15,PHI,WAS,True
2019_15_PHI_WAS,2019,15,WAS,PHI,True
2019_15_SEA_CAR,2019,15,SEA,CAR,True
2019_15_SEA_CAR,2019,15,CAR,SEA,True
2019_15_TB_DET,2019,15,TB,DET,True
2019_15_TB_DET,2019,15,DET,TB,True
2019_16_ARI_SEA,2019,16,ARI,SEA,True
2019_16_ARI_SEA,2019,16,SEA,ARI,True
2019_16_BAL_CLE,2019,16,BAL,CLE,True
2019_16_BAL_CLE,2019,16,CLE,BAL,True
2019_16_BUF_NE,2019,16,BUF,NE,False
2019_16_BUF_NE,2019,16,NE,BUF,False
2019_16_CAR_IND,2019,16,CAR,IND,True
2019_16_CAR_IND,2019,16,IND,CAR,True
2019_16_CIN_MIA,2019,16,CIN,MIA,True
2019_16_CIN_MIA,2019,16,MIA,CIN,True
2019_16_DAL_PHI,2019,16,DAL,PHI,True
2019_16_DAL_PHI,2019,16,PHI,DAL,True
2019_16_DET_DEN,2019,16,DET,DEN,True
2019_16_DET_DEN,2019,16,DEN,DET,True
2019_16_GB_MIN,2019,16,GB,MIN,False
2019_16_GB_MIN,2019,16,MIN,GB,False
2019_16_HOU_TB,2019,16,HOU,TB,False
2019_16_HOU_TB,2019,16,TB,HOU,False
2019_16_JAC_ATL,2019,16,JAC,ATL,True
2019_16_JAC_ATL,2019,16,ATL,JAC,True
2019_16_KC_CHI,2019,16,KC,CHI,False
2019_16_KC_CHI,2019,16,CHI,KC,False
2019_16_LAR_SF,2019,16,LAR,SF,False
2019_16_LAR_SF,2019,16,SF,LAR,False
2019_16_LVR_LAC,2019,16,LVR,LAC,True
2019_16_LVR_LAC,2019,16,LAC,LVR,True
2019_16_NO_TEN,2019,16,NO,TEN,True
2019_16_NO_TEN,2019,16,TEN,NO,True
2019_16_NYG_WAS,2019,16,NYG,WAS,True
2019_16_NYG_WAS,2019,16,WAS,NYG,True
2019_16_PIT_NYJ,2019,16,PIT,NYJ,True
2019_16_PIT_NYJ,2019,16,NYJ,PIT,True
2019_17_ARI_LAR,2019,17,ARI,LAR,True
2019_17_ARI_LAR,2019,17,LAR,ARI,True
2019_17_ATL_TB,2019,17,ATL,TB,True
2019_17_ATL_TB,2019,17,TB,ATL,True
2019_17_CHI_MIN,2019,17,CHI,MIN,True
2019_17_CHI_MIN,2019,17,MIN,CHI,True
2019_17_CLE_CIN,2019,17,CLE,CIN,True
2019_17_CLE_CIN,2019,17,CIN,CLE,True
2019_17_GB_DET,2019,17,GB,DET,True
2019_17_GB_DET,2019,17,DET,GB,True
2019_17_IND_JAC,2019,17,IND,JAC,True
2019_17_IND_JAC,2019,17,JAC,IND,True
2019_17_LAC_KC,2019,17,LAC,KC,True
2019_17_LAC_KC,2019,17,KC,LAC,True
2019_17_LVR_DEN,2019,17,LVR,DEN,True
2019_17_LVR_DEN,2019,17,DEN,LVR,True
2019_17_MIA_NE,2019,17,MIA,NE,True
2019_17_MIA_NE,2019,17,NE,MIA,True
2019_17_NO_CAR,2019,17,NO,CAR,True
